Wavelength[nm]	1712306U3-   13.08.2020  13:17:29  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:29  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:30  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:30  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:30  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:30  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:30  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:31  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:31  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:31  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:31  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:31  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:32  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:32  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:32  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:32  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:32  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:33  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:33  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:33  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:33  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:33  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:34  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:34  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:34  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:34  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:34  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:35  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:35  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:35  Int.Delay = 4,48 µs, HWmode=1
446.625	558.0419528	608.4569578	579.7725584	581.5110069	770.1326638	731.0175736	742.3174886	798.8170632	759.7019731	731.8867979	728.409901	780.5633545	816.2015477	767.5249911	624.1029939	653.6566176	622.3645454	591.0724733	605.8492852	593.680146	628.449115	582.3802311	591.9416976	581.5110069	624.9722181	600.6339398	620.626097	580.6417826	594.5493702	585.857128
446.696	575.3069463	599.5303967	655.7634064	609.9118754	737.9501131	751.7920847	769.9596725	782.0713977	768.229426	737.0849898	693.8288285	773.4201654	811.4855874	732.7593737	652.3029135	627.2143399	584.8233018	597.8001502	601.2606431	580.4976857	639.3260651	588.2837947	610.7769986	650.5726671	588.2837947	604.721136	593.4745341	648.8424206	609.9118754	594.3396573
446.768	573.5014264	585.5570119	587.2792384	607.0848432	661.3349782	705.2517541	692.3350553	746.5851902	722.4740191	704.3906408	713.0017733	673.3905637	699.2239613	674.251677	595.0292577	583.8347854	601.0570505	607.9459565	588.1403517	586.4181252	543.3624625	607.0848432	587.2792384	599.334824	590.7236914	607.0848432	599.334824	599.334824	592.4459179	577.8069926
446.840	597.0845752	627.5037312	607.5140001	568.4036568	703.1170616	625.7654937	668.352312	729.1906239	717.8920803	719.6303177	692.6876368	738.75093	775.2539172	726.5832677	625.7654937	596.2154565	620.5507812	613.5978313	617.943425	597.0845752	573.6183692	613.5978313	603.1684064	614.46695	660.5302433	574.4874879	630.9802061	623.1581375	562.3198256	572.7492505
446.912	581.5065697	584.0910433	612.5202534	611.6587622	682.3010418	716.7606903	683.162533	700.3923573	738.2979707	693.5004275	698.6693748	740.8824443	794.2948996	669.3786735	603.9053413	599.5978852	646.1184108	578.0606048	598.736394	597.0134115	561.6922718	606.4898149	580.6450785	638.3649898	546.1854299	541.0164826	620.2736743	625.4426216	594.4289379	626.3041128
446.983	610.3787738	576.517078	605.1692821	614.7200169	738.8795683	678.9704141	719.7780988	712.8321099	742.3525627	705.8861211	685.0481544	768.4000211	806.60296	712.8321099	596.486796	599.0915419	599.0915419	628.6119946	626.8754974	558.2838571	603.4327849	629.4802433	595.6185474	628.6119946	599.9597905	599.9597905	605.1692821	630.3484919	623.402503	551.3378682
447.055	575.599311	591.1560492	598.9344182	617.083946	774.3798539	722.5240601	801.172014	755.3660628	814.1359624	698.3246896	676.7181089	768.3300113	828.8284373	757.9588525	595.4773653	632.6406842	598.070155	621.4052622	593.7488388	479.6660925	533.2504128	573.8707846	612.7626299	606.7127873	630.9121577	593.7488388	605.8485241	609.305577	632.6406842	586.834733
447.126	575.4987362	574.6280876	605.1007892	616.4192212	713.9318664	652.1158145	752.2404055	700.8721371	756.5936486	704.3547316	689.5537051	768.7827293	799.2554309	716.5438122	603.3594919	625.996356	566.79225	591.1704113	620.7724643	585.075871	606.8420864	600.7475461	631.2202477	649.5038687	601.6181947	600.7475461	626.8670046	611.1953295	567.6628986	585.9465196
447.198	620.5890271	632.7745059	587.5141561	622.3298098	711.9801181	727.6471623	745.0549891	761.5924246	747.6661631	701.535422	691.0907259	707.6281614	769.4259467	724.1655969	630.1633319	631.0337233	587.5141561	610.144331	577.06946	631.0337233	577.9398514	646.7007674	606.6627657	587.5141561	595.3476782	560.5320245	582.2918081	614.4962877	604.921983	554.4392851
447.270	587.422989	601.2244102	608.1251208	613.3006537	759.078165	676.2696379	681.4451708	719.3990791	748.7270991	710.7731908	627.1020749	738.3760332	663.3308055	696.9717696	626.2394861	617.6135978	627.1020749	592.598522	589.1481667	521.0036496	553.7820249	602.086999	577.0719231	621.0639531	589.1481667	596.9114661	593.4611108	640.9034961	625.3768973	613.3006537
447.341	580.5797686	607.2434321	629.6065047	550.4756325	721.6391495	659.7106408	707.0171405	667.4517044	697.5558405	662.2909953	593.4815413	674.3326498	758.624231	701.8564314	602.9428412	628.7463865	635.6273319	617.5648502	601.2226049	606.3833139	599.5023685	552.1958688	589.1809504	591.7613049	623.5856774	601.2226049	612.4041411	601.2226049	578.8595323	584.0202413
447.413	627.5618446	640.5458828	578.2224996	601.5937683	695.9444456	659.5891387	719.3157143	696.8100481	733.165355	690.7508303	726.2405346	734.0309575	686.4228176	680.3635998	633.6210624	597.2657555	618.0402166	615.443409	566.9696665	636.21787	630.1586522	604.1905759	548.7920131	637.9490751	589.4753327	599.8625632	630.1586522	616.3090115	605.921781	565.2384614
447.484	572.904199	619.2168139	621.7897369	590.0570193	656.9530186	643.2307624	682.6822491	713.5573257	703.2656335	668.9599928	656.9530186	728.137223	698.9774284	680.1093261	638.0849163	635.5119932	604.6369166	592.6299424	526.5915841	596.9181475	600.3487115	578.9076861	629.5085061	577.1924041	618.3591729	561.7548658	610.6404037	637.2272752	584.9111732	543.7444044
447.556	619.3519144	632.2910212	651.268378	580.5345939	768.5829467	698.7117697	702.1621982	728.903019	728.903019	673.6961632	673.6961632	733.2160546	759.0942683	707.337841	593.4737007	607.2754147	608.1380218	584.8476295	565.0076656	591.7484865	631.4284141	582.2598081	583.1224152	563.2824514	574.496344	629.7031999	602.0997719	596.0615221	649.5431637	602.0997719
447.628	590.6927987	625.5419313	639.4815844	615.9584199	745.771439	676.0731737	697.8538816	791.9465398	721.3770462	681.3005436	706.5661648	672.5882604	763.1960054	702.2100232	614.2159632	615.0871915	614.2159632	622.9282464	577.6243739	576.7531456	581.1092872	591.564027	588.950342	580.2380589	602.0187668	623.7994747	604.6324517	600.2763102	669.1033472	602.0187668
447.699	614.3852011	640.381754	592.721407	613.5186493	699.307274	659.4458928	733.9693446	700.1738258	706.2396881	688.9086528	697.5741705	670.7110658	761.699001	717.504861	648.1807199	600.5203728	629.9831328	636.9155469	602.2534764	587.5220964	587.5220964	597.0541658	564.9917505	642.9814093	582.3227858	597.0541658	566.724854	621.3176152	594.4545105	588.3886481
447.771	601.4021147	597.9258019	604.8784275	590.1040981	735.2401576	666.5829797	673.5356053	710.905968	666.5829797	732.632923	663.1066669	716.1204372	676.1428399	696.1316386	622.2599915	610.9619749	602.2711929	593.5804109	591.8422545	588.3659417	590.9731763	576.1988469	616.1764441	625.7363043	632.6889299	590.9731763	599.6639583	603.1402711	641.3797119	559.6863611
447.842	654.2671196	591.423041	592.2839188	578.5098742	667.1802864	637.9104416	631.8842971	699.0327646	673.2064309	666.3194086	653.4062418	645.6583417	693.0066201	662.8758975	630.1625415	618.1102524	609.5014746	641.3539527	620.6928858	595.7274299	602.6144522	601.7535745	594.8665521	621.5537636	587.118652	593.1447966	635.3278082	612.0841079	577.6489964	603.47533
447.914	609.9946213	595.5317084	592.9794296	609.1438617	664.4432346	678.055388	672.9508305	660.1894367	643.1742451	702.7274159	614.2484192	661.0401963	697.6228584	702.7274159	614.2484192	597.2332276	547.8891717	535.127778	591.2779105	609.9946213	556.3967675	582.7703146	592.1286701	600.6362659	599.7855063	531.7247396	584.4718338	601.4870255	602.3377851	536.8292971
447.985	630.7647409	606.8008159	613.6476516	610.2242337	635.0440132	631.6205954	672.7016097	691.5304079	698.3772437	637.6115766	695.8096803	705.2240794	703.5123704	664.9989195	623.0620507	584.5485998	588.8278721	613.6476516	623.9179052	562.2963837	589.6837266	572.5666373	583.6927453	601.6656891	596.5305623	590.539581	587.9720176	612.7917971	631.6205954	570.8549283
448.057	608.2622913	586.6620679	616.9023807	580.6140054	698.9832297	673.9269705	678.2470152	651.4627382	645.4146756	590.1181037	639.3666131	683.4310688	747.3677301	705.0312922	582.3420232	554.6937373	562.4698177	614.3103539	572.8379249	565.9258535	605.6702645	616.9023807	608.2622913	607.3982824	632.4545416	630.7265237	610.8543182	632.4545416	650.5987292	605.6702645
448.128	666.0746337	608.6843911	580.858819	599.1193507	720.8562289	693.0306567	713.8998359	679.1178707	731.2908185	706.9434428	647.814102	753.0295467	792.1592576	700.8565989	553.0332468	630.4231194	645.2054546	628.6840211	586.0761137	582.5979172	612.1625876	597.3802524	613.9016859	629.5535702	645.2054546	608.6843911	597.3802524	618.2494315	644.3359055	610.4234894
448.199	585.6625536	629.8471546	627.2480604	634.1789782	669.6999319	710.4190739	693.9581442	708.6863445	713.0181681	714.7508976	690.4926853	752.8709454	706.953615	706.0872503	604.7225776	615.985319	639.3771666	625.515331	596.0589303	611.6534954	608.1880365	602.1234834	567.4688944	602.1234834	596.9252951	559.6716119	603.8562129	636.7780724	622.9162368	573.5334475
448.271	578.8911384	604.8892434	629.1541414	577.1579314	686.3499724	625.6877274	682.0169549	731.4133545	726.2137335	688.9497829	640.4199869	741.8125965	731.4133545	617.8882959	597.0898119	567.6252929	601.4228294	606.6224504	581.4909489	563.2922754	604.0226399	594.4900014	554.6262403	621.3547099	587.5571734	570.2251034	572.8249139	574.5581209	617.0216924	567.6252929
448.342	564.3388351	591.9517445	567.7904488	609.2098128	648.0404666	653.2178871	646.3146598	733.467905	736.9195186	709.3066093	707.5808024	704.1291888	723.9759674	667.8872452	581.5969035	615.2501368	610.9356197	595.4033581	578.1452898	628.193688	590.2259376	612.6614265	597.9920684	604.8952957	614.3872333	551.3952839	599.7178752	602.3065855	623.8791709	544.4920565
448.414	577.7176624	645.8366106	623.4177163	579.4421927	658.7705881	667.3932398	682.9140128	706.1951724	692.3989297	680.3272173	676.0158915	664.8064443	720.8536802	686.3630735	604.4478826	604.4478826	597.5497612	604.4478826	580.3044579	578.5799275	569.0950107	595.8252309	600.1365567	628.5913073	651.8724668	580.3044579	602.7233522	622.5554511	613.9327994	615.6573298
448.485	580.175054	558.6232318	605.1751678	572.416398	687.9341651	605.1751678	658.6236869	677.5892904	705.1756228	663.7961242	663.7961242	676.7272175	664.6581971	673.278926	617.2441882	622.4166255	521.5540976	650.8650309	609.4855322	566.3818878	613.7958967	581.8991998	599.1406575	587.93371	583.6233456	627.5890629	580.175054	602.5889491	613.7958967	602.5889491
448.556	629.0040098	626.4331487	596.4397695	598.1536769	747.2636192	666.7099722	670.137787	679.5642776	647.0000373	685.5629534	646.1430836	723.2689159	748.9775266	641.8583152	605.8662601	609.2940749	578.443742	583.5854641	611.8649359	600.7245379	595.5828158	571.5881124	619.5775192	581.8715567	605.0093064	566.4463903	577.5867883	587.0132789	614.435797	605.8662601
448.628	567.689825	632.0051374	587.4131874	565.1172125	680.8847749	657.7312624	666.3066374	694.6053749	681.7423124	661.1614124	680.0272374	699.7505999	699.7505999	660.3038749	605.4214749	642.2955874	594.2734874	615.7119249	575.4076625	616.5694624	577.9802749	580.5528874	600.2762499	584.8405749	590.8433374	577.1227374	583.1254999	599.4187124	613.9968499	585.6981124
448.699	599.5929281	606.4749129	639.1643409	589.2699509	694.2202195	700.2419562	645.1860776	680.4562498	690.7792271	697.6612119	688.1984828	681.3164979	718.3071664	709.7046854	518.7296064	615.9376421	607.335161	635.7233485	616.7978902	559.1612673	590.130199	592.7109433	567.7637483	578.0867255	548.83829	565.183004	587.5494547	608.1954092	609.9159054	599.5929281
448.770	607.6086898	579.167432	590.3715639	613.6416839	711.8933018	645.5303669	691.2087507	648.9777921	664.4912055	665.3530618	658.4582114	671.3860559	708.4458767	684.3139003	620.5365343	599.8519832	601.5756957	601.5756957	591.2334202	604.1612646	596.404558	576.5818631	586.0622824	592.9571328	592.9571328	599.8519832	612.7798276	619.674678	587.785995	611.056115
448.842	666.1548995	578.1396148	579.0025098	574.688035	706.710962	634.2277864	688.5901681	686.0014833	715.3399115	648.0341056	661.8404247	709.2996469	677.3725338	705.8480671	621.2843622	665.2920045	607.4780431	589.3572492	637.6793662	559.155926	559.155926	587.6314593	568.6477704	573.8251401	616.1069925	628.1875218	616.1069925	601.4377784	605.7522532	579.0025098
448.913	613.5449232	606.6608287	626.4526004	594.6136633	674.641262	699.5961046	682.3858683	734.8770889	689.2699628	712.5037818	713.3642936	702.17764	739.179648	684.9674037	618.7079941	625.5920886	622.1500413	628.173624	579.1244506	573.1008679	570.5193325	584.2875215	615.2659468	610.1028759	613.5449232	590.3111042	608.3818523	659.1520493	624.7315768	586.0085452
448.984	553.7584168	595.6968441	609.3910244	618.8057734	716.3768082	709.529718	701.8267416	736.9180786	694.1237651	666.7354045	696.6914239	686.4207887	768.5858706	706.1061729	639.3470438	609.3910244	583.7144363	627.3646361	550.3348717	552.0466443	550.3348717	576.8673461	612.8145695	634.2117262	621.3734322	580.2908912	576.8673461	586.2820951	605.9674793	574.2996873
449.056	591.625849	600.2001367	650.7884339	624.2081422	679.941012	631.9250011	683.3707271	625.0655709	715.9530202	705.663875	667.0795805	759.6818873	731.386738	663.6498654	628.495286	619.0635696	625.0655709	616.4912833	608.7744244	613.0615682	597.6278504	560.7584134	535.0355504	577.9069888	604.4872805	624.2081422	571.9049874	606.2021381	565.902986	557.3286984
449.127	591.5799325	600.1535547	603.5830036	615.5860747	664.4557213	653.3100124	702.179659	725.328439	724.4710767	641.3069413	689.3192257	700.4649345	669.5998946	678.1735168	629.3038702	589.865208	563.2869792	640.4495791	592.4372947	579.5768614	595.0093814	632.7333191	615.5860747	619.0155236	607.0124525	581.2915858	566.7164281	589.0078458	613.013988	591.5799325
449.198	593.6215216	628.3907822	597.8616753	589.3813679	745.419025	658.919889	672.4883809	691.1450573	708.9537029	718.2820411	653.8317045	721.6741641	764.9237321	667.4001964	581.7490912	599.5577368	583.4451527	609.7341058	569.02863	585.1412142	573.2687837	595.3175831	597.8616753	583.4451527	597.8616753	534.2593694	621.6065362	588.5333371	596.1656138	594.4695524
449.269	604.6092295	604.6092295	570.3537491	574.6356841	703.9501228	664.5563203	647.4285801	704.8065098	667.9818683	702.2373487	654.2796761	698.8118007	691.1043176	676.5457384	598.6145204	619.1678087	569.4973621	622.5933567	604.6092295	620.8805827	596.9017464	524.9652375	572.9229101	613.1730996	577.2048452	614.0294866	596.9017464	607.1783906	619.1678087	594.3325854
449.341	552.4817373	601.3057048	582.4613665	621.006604	697.2405181	690.3880315	625.2894081	678.3961798	682.678984	651.842794	672.400254	686.1052273	730.6463906	628.7156515	612.4409957	603.0188265	615.867239	601.3057048	562.7604673	609.8713132	557.6211023	605.588509	594.4532182	621.8631648	590.170414	593.5966573	581.6048057	615.0106781	582.4613665	583.3179273
449.412	586.5913388	580.5969748	600.2927424	623.4138608	719.3236856	686.7828522	674.7941241	758.7152207	730.4560759	711.6166461	694.4898917	706.4786198	779.267326	697.9152425	614.8504836	625.982874	618.2758345	620.8448477	576.3152862	617.4194968	592.5857029	571.1772599	578.8842993	625.982874	594.2983783	594.2983783	595.154716	607.1434441	626.8392117	600.2927424
449.483	565.309957	579.7181568	598.3640624	595.8214389	712.7821196	704.306708	711.0870373	697.5263787	745.8362251	710.2394961	654.3017793	678.0329319	728.8854018	753.4640956	600.9066859	583.1083214	579.7181568	607.6870152	585.6509449	606.839474	555.139463	589.0411096	582.2607803	589.0411096	557.6820865	568.7001216	571.2427451	648.3689911	621.2476738	555.139463
449.554	572.5280271	586.2003382	606.7088048	612.6904409	734.0322019	722.9234491	702.4149825	725.4870075	731.4686436	701.560463	698.1423853	713.5237352	710.1056575	720.3598908	648.5802575	621.2356354	596.4545715	622.9446742	546.0379243	569.9644688	572.5280271	602.4362076	584.4912993	563.9828326	603.290727	592.1819743	575.9461049	595.6000521	607.5633243	611.8359215
449.625	588.4783172	591.8848487	583.3685199	602.1044432	740.0689691	727.2944759	766.4695882	811.6061306	826.0838895	754.546728	756.2499937	815.864295	826.9355224	845.6714457	610.620772	588.4783172	602.9560761	600.4011774	562.9293309	589.3299501	574.0005583	604.6593418	582.5168871	587.6266843	579.9619884	548.451572	556.9679008	599.5495446	648.0926185	571.4456597
449.697	599.295405	578.1338441	563.7439827	580.6732314	754.1980309	710.1819842	762.6626552	790.5959156	810.9110141	758.4303431	748.2727938	829.5331877	893.8643329	774.5131293	573.0550695	622.9963532	589.9843182	562.8975202	577.2873817	565.4369075	613.6852664	562.8975202	596.7560177	586.5984685	575.5944568	587.4449309	588.2913933	605.2206421	600.9883299	624.6892781
449.768	585.8395233	612.1598497	572.2548387	623.197406	767.5346798	693.6679573	719.9882837	737.8181823	719.9882837	739.5162678	647.8196468	755.6480808	761.5913803	751.4028669	608.7636786	562.9153681	581.5943094	553.5758974	589.2356945	607.9146358	570.5567531	564.6134536	626.5935771	593.4809084	596.8770796	583.292395	618.952192	590.93378	592.6318656	616.4050637
449.839	561.2554791	557.0227832	554.4831656	623.8993787	716.1721498	627.2855355	684.8502	718.7117674	716.1721498	696.7017486	660.3005637	687.3898175	746.6475604	726.33062	616.2805261	604.4289775	594.2705073	572.2604885	547.7108522	601.0428208	571.4139493	561.2554791	601.8893599	583.2654979	623.8993787	584.9585763	573.1070277	592.5774289	553.6366264	573.1070277
449.910	582.4769908	591.0052044	594.4164899	610.6200958	666.0534843	664.3478416	643.8801289	709.5473738	702.7248029	668.6119484	653.2611639	710.4001952	705.283267	718.9284088	618.295488	582.4769908	591.0052044	619.1483094	609.7672744	597.8277753	555.1867072	591.8580258	528.7492449	622.5595948	587.593919	573.0959558	582.4769908	602.0918821	584.1826335	578.212884
449.981	557.6174069	608.541371	607.6926383	630.6084222	636.5495513	659.4653351	697.6583082	721.4228248	654.3729387	661.1628006	633.1546204	686.6247827	712.0867647	692.5659118	607.6926383	622.1210948	583.9281217	594.1129145	585.6255872	575.4407944	577.9869926	593.2641818	577.1382598	557.6174069	599.205311	587.3230527	618.7261639	592.4154491	597.5078455	555.9199415
450.052	581.2379283	553.4395926	578.7108069	600.6125259	708.4363735	642.7312164	660.4210664	674.7414211	720.2296068	672.2142997	675.5837949	665.4753092	694.1160187	686.5346544	577.8684331	591.346414	606.5091426	646.9430854	582.0803021	569.444695	574.4989378	587.9769188	572.8141902	643.5735902	599.7701521	603.9820211	555.1243402	629.2532354	598.9277783	524.7988831
450.123	540.8989359	597.2601003	606.5134258	611.5606943	740.2660398	686.4285097	666.2394358	679.6988184	684.7460868	683.9048754	690.6345667	688.9521439	667.9218587	723.4418116	597.2601003	636.7970365	545.104993	585.4831406	557.7231641	627.543711	545.104993	577.0710265	569.5001238	589.6891976	616.6079627	562.7704325	587.1655634	585.4831406	609.8782714	621.6552312
450.194	575.0079453	622.4312809	610.575447	589.404315	705.4221184	679.1699147	601.2601489	689.3320581	669.8546166	651.2240205	638.5213413	653.7645563	734.2148579	678.3230694	586.0169339	561.4584208	602.1069942	592.7916961	573.3142547	585.1700886	573.3142547	569.9268736	581.7827075	616.503364	594.4853867	575.0079453	589.404315	597.8727678	575.0079453	580.9358622
450.265	610.0422181	616.0146594	605.7761886	585.299247	714.9865437	664.6473957	683.4179255	697.9224258	694.5096022	708.1608966	666.3538075	714.9865437	722.6653968	678.2986901	600.6569532	591.2716883	590.4184824	613.4550417	550.3178052	573.3543644	587.8588647	560.5562759	597.2441296	536.6665108	590.4184824	612.6018358	584.4460411	620.2806889	626.2531302	594.6845119
450.336	588.8743426	602.5690947	583.7388105	596.5776407	658.2040254	647.0770392	653.0684933	642.7974292	608.5605488	642.7974292	658.2040254	653.9244153	731.8133182	653.9244153	575.1795904	671.0428555	611.1283148	612.8401589	608.5605488	646.2211172	544.3663981	613.6960809	619.6875349	582.0269665	617.1197689	597.4335627	621.3993789	610.2723928	595.7217187	586.3065766
450.407	581.5118303	587.524508	602.1267253	585.8066001	640.7796535	682.8683975	645.9333773	671.701996	705.2012004	703.4832925	701.7653846	698.3295688	723.2392336	641.6386075	605.5625412	629.613252	616.7289427	633.9080218	583.2297382	618.4468506	581.5118303	583.2297382	604.7035872	632.1901139	608.1394031	592.6782318	588.383462	571.2043828	588.383462	583.2297382
